datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-05-01 13:00:00,546.997,40.054,0.007,21.186,746.2063812952,29.81,19.96,752.86572
2024-05-01 14:00:00,626.26,36.904,0.007,21.118,746.17814896152,31.88,20.25,752.71157
2024-05-01 15:00:00,572.798,34.957,0.006,21.001,746.17943156754,32.18,20.48,752.73517
2024-05-01 16:00:00,328.454,34.34,0.006,19.608,746.3480380045199,33.99,20.73,752.80574
2024-05-01 17:00:00,263.272,34.919,0.007,18.439,746.58783282592,36.25,20.53,753.05616
2024-05-01 18:00:00,135.951,34.716,0.006,17.108,746.9097144325999,38.35,20.39,753.55784
2024-05-01 19:00:00,9.345,35.813,0.006,15.5,747.464160263,41.33,19.68,754.44134
2024-05-01 20:00:00,0.0,36.98,0.006,14.145,748.1885701426,46.55,18.43,755.18477
2024-05-01 21:00:00,0.0,37.703,0.006,13.024,748.9891113152,49.88,17.51,756.10506
2024-05-01 22:00:00,0.0,40.187,0.006,12.208,749.6296642632,54.2,16.71,756.87976
2024-05-01 23:00:00,0.0,41.404,0.006,11.595,750.0030826299001,56.15,15.72,757.1176
2024-05-02 00:00:00,0.0,44.106,0.006,10.898,750.3146208816,58.46,14.81,757.16155
2024-05-02 01:00:00,0.0,50.065,0.006,10.024,750.7378808682,61.67,14.16,757.053
2024-05-02 02:00:00,0.0,51.292,0.006,9.639,750.7785042261199,68.38,13.25,757.11086
2024-05-02 03:00:00,0.0,52.602,0.006,9.317,750.7788717564999,76.41,11.81,757.18508
2024-05-02 04:00:00,0.0,53.702,0.006,9.11,751.0694082722,79.06,11.05,757.58013
2024-05-02 05:00:00,0.0,54.57,0.006,8.915,751.3635825886,81.3,10.76,758.14068
2024-05-02 06:00:00,16.035,54.601,0.006,9.01,751.7419888676,80.28,11.2,758.65499
2024-05-02 07:00:00,181.222,49.771,0.006,12.713,752.1237704256,69.56,13.9,759.06514
2024-05-02 08:00:00,380.011,46.159,0.007,16.366,752.4113441964,56.75,17.03,759.11184
2024-05-02 09:00:00,588.268,40.998,0.007,19.983,752.58553859528,52.26,18.93,759.24945
2024-05-02 10:00:00,761.465,37.648,0.006,22.329,752.52970398,53.69,20.05,759.38484
2024-05-02 11:00:00,879.814,35.168,0.006,24.374,752.3445511753,49.85,21.17,759.19609
2024-05-02 12:00:00,928.073,33.518,0.006,26.087,752.1436470686,44.47,22.27,758.70121
2024-05-02 13:00:00,941.378,32.173,0.007,26.164,751.82631833826,40.52,22.59,758.10395
2024-05-02 14:00:00,882.337,31.265,0.007,25.997,751.47134399614,32.89,23.16,757.68308
2024-05-02 15:00:00,756.139,29.766,0.007,25.427,751.1802674358,36.21,23.4,757.4005
2024-05-02 16:00:00,586.748,29.562,0.007,23.82,751.1291132074,37.87,23.03,757.40946
2024-05-02 17:00:00,388.208,30.82,0.007,21.698,751.2630742806,34.19,22.65,757.42183
2024-05-02 18:00:00,179.922,33.098,0.007,19.365,751.37913887448,35.91,21.9,757.57311
2024-05-02 19:00:00,10.26,37.224,0.007,16.736,751.647631068,36.43,20.26,757.90787
2024-05-02 20:00:00,0.0,45.37,0.008,14.807,752.0222570345201,43.1,18.64,758.31848
2024-05-02 21:00:00,0.0,44.242,0.007,13.136,752.3999432539999,46.05,17.08,758.66305
2024-05-02 22:00:00,0.0,44.334,0.007,12.521,752.5667270403201,53.81,15.3,758.80019
2024-05-02 23:00:00,0.0,47.457,0.007,11.997,752.6241742889,58.73,14.04,758.85828
2024-05-03 00:00:00,0.0,48.031,0.007,11.516,752.6291246981,63.15,12.67,758.88395
2024-05-03 01:00:00,0.0,47.999,0.007,11.121,752.3632277191,66.47,11.96,758.93022
2024-05-03 02:00:00,0.0,47.039,0.007,10.695,752.3394132506,72.58,11.09,759.04875
2024-05-03 03:00:00,0.0,46.018,0.006,10.337,752.35393445092,73.5,10.37,759.21572
2024-05-03 04:00:00,0.0,48.492,0.006,10.111,752.5343543644,75.36,9.93,759.49161
2024-05-03 05:00:00,0.0,49.45,0.006,9.853,752.7372461354,80.25,9.07,759.65093
2024-05-03 06:00:00,17.614,48.04,0.006,9.969,753.0539598149,75.68,10.39,760.01434
2024-05-03 07:00:00,190.875,42.042,0.006,13.735,753.2078725373,65.21,13.17,760.19044
2024-05-03 08:00:00,390.396,40.376,0.006,17.462,753.23101195,50.66,17.04,759.91129
2024-05-03 09:00:00,603.474,34.115,0.006,20.977,753.2408377622,34.0,19.85,759.77325
2024-05-03 10:00:00,770.767,30.974,0.006,23.274,753.0658482976,32.67,20.82,759.62048
2024-05-03 11:00:00,878.461,23.648,0.005,25.246,752.75190234688,30.2,22.36,759.07314
2024-05-03 12:00:00,951.3,20.551,0.005,26.873,752.3349128786,28.73,23.56,758.33578
2024-05-03 13:00:00,958.548,21.91,0.005,27.285,751.7634406408,26.92,24.1,757.67125
2024-05-03 14:00:00,899.66,21.549,0.005,27.449,751.26024654686,24.98,24.65,756.99787
2024-05-03 15:00:00,786.589,22.153,0.006,27.417,750.7696084908,23.64,25.35,756.40052
2024-05-03 16:00:00,613.82,23.461,0.006,25.847,750.567166757,21.33,25.68,756.24014
2024-05-03 17:00:00,397.736,25.263,0.007,23.906,750.50945698672,22.05,25.85,756.27561
2024-05-03 18:00:00,185.09,26.799,0.007,21.412,750.54191216946,27.07,25.34,756.37909
2024-05-03 19:00:00,11.314,30.238,0.007,18.426,750.86109355294,34.57,23.5,756.76305
2024-05-03 20:00:00,0.0,36.723,0.007,16.238,751.23484194692,40.5,21.46,757.32401
2024-05-03 21:00:00,0.0,37.271,0.007,14.383,751.539247109,49.63,19.03,757.77373
2024-05-03 22:00:00,0.0,38.538,0.007,13.775,751.6633448669,54.91,17.61,757.98423
2024-05-03 23:00:00,0.0,40.587,0.007,13.252,751.7249624602,58.1,16.54,758.10686
2024-05-04 00:00:00,0.0,38.655,0.006,12.75,751.7476893388,62.36,15.42,758.19785
2024-05-04 01:00:00,0.0,41.037,0.006,12.16,751.7212571539201,67.3,14.19,757.92187
2024-05-04 02:00:00,0.0,39.816,0.006,11.794,751.4731291437,70.91,13.04,757.55653
2024-05-04 03:00:00,0.0,43.563,0.006,11.455,751.274850254,74.5,12.5,757.62936
2024-05-04 04:00:00,0.0,41.332,0.006,11.284,751.3455060944,76.73,11.87,757.77143
2024-05-04 05:00:00,0.0,40.359,0.006,11.142,751.4856926822,78.9,11.07,758.03032
2024-05-04 06:00:00,19.08,42.562,0.006,11.328,751.68682930812,77.96,11.65,758.33841
2024-05-04 07:00:00,189.401,38.819,0.007,15.364,751.7001354079999,66.09,14.71,758.41533
2024-05-04 08:00:00,383.112,40.229,0.007,19.514,751.6699829156,55.16,18.48,758.06695
2024-05-04 09:00:00,594.376,36.822,0.008,23.458,751.67250312392,47.22,21.43,757.79432
2024-05-04 10:00:00,762.195,35.273,0.008,25.546,751.5546608831,42.45,22.86,757.46234
2024-05-04 11:00:00,873.71,33.538,0.008,27.263,751.34835633,38.53,25.0,756.91691
2024-05-04 12:00:00,940.84,31.799,0.008,28.788,750.98094595992,35.29,26.43,756.41346
2024-05-04 13:00:00,919.226,27.961,0.007,28.701,750.55116043392,32.81,26.97,756.04228
2024-05-04 14:00:00,825.682,25.073,0.007,28.029,750.12210996868,27.33,27.34,755.67872
2024-05-04 15:00:00,691.689,25.578,0.007,27.072,749.7513993258,23.41,27.6,755.31567
2024-05-04 16:00:00,499.525,28.942,0.007,25.175,749.72039176272,26.91,27.67,755.00493
2024-05-04 17:00:00,313.17,31.854,0.008,23.118,749.8209675763,31.74,27.54,754.89446
2024-05-04 18:00:00,137.485,37.016,0.008,21.125,749.92410860192,36.66,26.72,754.86073
2024-05-04 19:00:00,12.311,40.542,0.008,19.154,750.25473593152,44.48,25.2,755.26509
2024-05-04 20:00:00,0.0,45.541,0.008,17.618,750.537539308,47.33,24.26,755.58863
2024-05-04 21:00:00,0.0,50.833,0.009,16.321,750.9302717712,48.98,23.53,756.04334
2024-05-04 22:00:00,0.0,54.014,0.009,16.156,751.0458563254,52.99,22.67,756.17466
2024-05-04 23:00:00,0.0,57.312,0.009,16.226,750.971450175,51.52,22.0,756.09103
2024-05-05 00:00:00,0.0,60.018,0.009,16.322,750.9278715728,51.69,21.73,755.99097
2024-05-05 01:00:00,0.0,62.798,0.009,16.665,749.6357397654,60.5,20.84,755.47025
2024-05-05 02:00:00,0.0,65.224,0.009,16.611,749.229056149,64.41,20.17,755.20601
2024-05-05 03:00:00,0.0,66.54,0.009,16.582,748.75452192408,73.29,19.38,755.0862
2024-05-05 04:00:00,0.0,67.25,0.009,16.793,748.4356405653999,81.08,18.56,754.78244
2024-05-05 05:00:00,0.0,68.668,0.01,16.794,748.15072201408,79.68,18.12,754.45525
2024-05-05 06:00:00,6.328,74.284,0.01,16.728,748.133215567,73.85,18.15,754.16782
2024-05-05 07:00:00,27.909,76.59,0.01,16.731,748.017706019,81.45,17.75,754.14471
2024-05-05 08:00:00,59.002,75.245,0.01,16.803,747.85251236412,87.1,17.56,753.89872
2024-05-05 09:00:00,92.577,74.857,0.011,17.187,747.7216565476,90.26,17.76,753.69516
2024-05-05 10:00:00,133.369,73.506,0.011,17.496,747.3437003058,90.79,18.48,753.34664
2024-05-05 11:00:00,145.949,71.345,0.011,17.845,746.962743816,89.48,19.12,752.80988
2024-05-05 12:00:00,174.923,66.875,0.011,18.187,746.4502639545,86.77,19.17,752.19328
2024-05-05 13:00:00,168.805,65.782,0.011,18.279,745.9740870938,88.22,19.2,751.6592
2024-05-05 14:00:00,118.714,66.246,0.011,18.337,745.290855618,90.32,19.18,750.94749
2024-05-05 15:00:00,117.091,73.79,0.012,17.87,744.7045771563199,90.66,19.12,750.0613
2024-05-05 16:00:00,104.402,76.17,0.012,17.711,744.0827307546,90.91,18.95,749.70607
2024-05-05 17:00:00,47.121,77.335,0.012,17.469,743.555962212,91.57,18.93,749.3737
2024-05-05 18:00:00,20.012,77.661,0.012,17.262,742.8950075776,93.3,19.07,749.57189
2024-05-05 19:00:00,7.2,77.26,0.012,17.017,742.9385111736,92.52,19.47,749.55708
2024-05-05 20:00:00,0.0,76.826,0.011,16.82,742.8290021216001,94.84,19.1,749.33767
2024-05-05 21:00:00,0.0,75.592,0.011,16.624,742.5862820584,95.87,19.05,749.2071
2024-05-05 22:00:00,0.0,73.846,0.011,16.412,742.77631776672,94.95,19.17,748.97751
2024-05-05 23:00:00,0.0,71.409,0.011,16.319,743.1085877321,91.62,18.09,749.08438
2024-05-06 00:00:00,0.0,68.531,0.011,16.27,743.0756975134,92.54,17.25,749.30301
2024-05-06 01:00:00,0.0,76.468,0.011,16.547,742.51994657512,93.63,16.38,749.4977
2024-05-06 02:00:00,0.0,76.436,0.011,16.171,742.350237547,91.02,16.04,749.46741
2024-05-06 03:00:00,0.0,76.733,0.011,15.544,742.278231595,89.7,16.03,749.51928
2024-05-06 04:00:00,0.0,75.806,0.01,15.235,742.32506546628,89.28,15.74,749.67131
2024-05-06 05:00:00,0.0,74.99,0.01,15.014,742.6852152362001,88.02,15.51,749.79384
2024-05-06 06:00:00,10.176,74.197,0.01,14.793,742.9905654764,89.3,15.3,749.92435
2024-05-06 07:00:00,29.112,72.071,0.01,14.865,743.36564898074,91.83,15.1,750.3108
2024-05-06 08:00:00,75.01,69.91,0.01,14.954,743.6813725784,91.85,15.13,750.5024
2024-05-06 09:00:00,163.342,67.208,0.01,15.356,743.9085663582,91.7,15.25,750.69094
2024-05-06 10:00:00,248.572,65.301,0.01,15.868,744.0889562692,86.22,15.57,750.96592
2024-05-06 11:00:00,261.247,64.494,0.01,16.201,744.1756634364,82.17,15.78,751.17281
2024-05-06 12:00:00,279.106,62.667,0.009,16.313,744.3635539674,83.55,15.36,751.32878
2024-05-06 13:00:00,323.19,60.688,0.009,17.24,744.2097912574001,83.59,15.3,751.39189
2024-05-06 14:00:00,375.51,57.465,0.009,17.797,743.9866478124001,79.86,15.73,751.18418
2024-05-06 15:00:00,308.227,58.079,0.009,18.269,743.795607021,81.11,15.53,750.97456
2024-05-06 16:00:00,244.293,58.001,0.009,16.565,743.6810725536,82.19,15.3,750.7278
2024-05-06 17:00:00,141.712,61.514,0.009,15.621,743.68102754988,89.43,14.69,750.68105
2024-05-06 18:00:00,65.199,59.624,0.009,15.081,743.7260762736,88.17,14.72,750.7943
2024-05-06 19:00:00,10.97,62.761,0.009,14.249,743.9166670278,89.91,14.62,751.07703
2024-05-06 20:00:00,0.0,60.108,0.009,13.759,744.0414023384001,87.65,14.72,751.37107
2024-05-06 21:00:00,0.0,60.62,0.009,13.331,744.1941149616,87.04,14.59,751.55712
2024-05-06 22:00:00,0.0,62.327,0.009,13.299,744.135760138,87.41,14.46,751.57268
2024-05-06 23:00:00,0.0,62.941,0.009,13.271,743.96746872706,86.88,14.46,751.42071
2024-05-07 00:00:00,0.0,64.188,0.009,13.309,743.7957570334,85.1,14.55,751.16714
2024-05-07 01:00:00,0.0,65.246,0.009,13.28,744.5144664418,85.06,14.6,751.00812
2024-05-07 02:00:00,0.0,65.491,0.009,13.125,744.343152281,81.54,14.65,750.60983
2024-05-07 03:00:00,0.0,64.547,0.009,13.024,744.23029795248,84.03,14.4,750.49969
2024-05-07 04:00:00,0.0,66.587,0.009,12.945,744.161262246,85.77,14.03,750.51965
2024-05-07 05:00:00,0.0,66.533,0.009,12.934,744.1629498855,88.34,13.88,750.68908
2024-05-07 06:00:00,7.295,68.617,0.009,13.012,744.32217304686,87.96,14.13,750.98349
2024-05-07 07:00:00,26.2,68.653,0.009,13.201,744.5499818775,88.32,14.17,751.33059
2024-05-07 08:00:00,66.883,68.783,0.009,13.506,744.8111159628,87.77,14.17,751.70542
2024-05-07 09:00:00,103.945,69.102,0.009,13.587,745.068087204,81.17,14.89,752.0003
2024-05-07 10:00:00,123.869,68.372,0.009,13.91,745.2649034728,79.43,15.62,752.05609
2024-05-07 11:00:00,149.695,67.016,0.009,14.329,745.42799695408,81.03,15.54,752.22991
2024-05-07 12:00:00,195.832,67.131,0.009,14.701,745.53832357366,80.21,15.75,752.36085
2024-05-07 13:00:00,190.512,65.144,0.009,14.955,745.6026563914,77.76,16.32,752.40638
2024-05-07 14:00:00,172.194,66.97,0.009,14.569,745.6817129262,76.51,16.46,752.41207
2024-05-07 15:00:00,165.861,67.723,0.009,14.56,745.70794259434,78.96,16.27,752.45338
2024-05-07 16:00:00,159.375,66.027,0.009,14.459,745.83297042912,87.4,15.02,752.60492
2024-05-07 17:00:00,71.731,65.343,0.009,14.155,745.9785874657999,90.51,14.09,752.9383
2024-05-07 18:00:00,31.714,67.537,0.009,13.51,746.2387089674,93.03,13.4,753.544
2024-05-07 19:00:00,6.556,70.161,0.008,12.539,746.80803602788,91.48,12.94,754.14603
2024-05-07 20:00:00,0.0,70.094,0.008,12.013,747.5351911344001,92.01,12.6,754.94507
2024-05-07 21:00:00,0.0,69.681,0.008,11.511,748.26325381594,92.35,12.56,755.72702
2024-05-07 22:00:00,0.0,68.663,0.008,11.114,748.5884281948,89.91,12.52,756.20907
2024-05-07 23:00:00,0.0,67.815,0.007,10.985,748.8670762278,89.58,12.29,756.5333
2024-05-08 00:00:00,0.0,65.541,0.007,10.753,749.0053501575,88.71,12.11,756.69744
2024-05-08 01:00:00,0.0,63.241,0.007,10.501,749.620588513,89.05,11.8,756.71464
2024-05-08 02:00:00,0.0,61.206,0.007,10.16,749.80027336572,87.17,11.73,756.73541
2024-05-08 03:00:00,0.0,58.259,0.007,9.695,749.9638918904,88.36,11.65,756.89826
2024-05-08 04:00:00,0.0,57.412,0.007,9.367,750.2016615443999,90.82,11.48,757.07618
2024-05-08 05:00:00,0.0,56.504,0.007,9.267,750.488785278,87.91,11.11,757.4596
2024-05-08 06:00:00,23.151,55.597,0.006,9.023,750.71038359528,83.49,11.08,757.8597
2024-05-08 07:00:00,129.675,55.475,0.007,10.724,751.0601075034,69.75,13.42,758.4203
2024-05-08 08:00:00,274.18,52.015,0.006,12.341,751.31038069094,62.6,15.32,758.55298
2024-05-08 09:00:00,437.055,47.54,0.006,14.489,751.5356168089199,51.75,16.49,758.65869
2024-05-08 10:00:00,607.607,43.195,0.006,16.983,751.4549401401999,50.63,16.36,758.68086
2024-05-08 11:00:00,740.932,39.611,0.006,18.766,751.2620241938,49.36,17.03,758.66015
2024-05-08 12:00:00,792.644,37.445,0.006,20.639,751.0499066602,45.05,17.59,758.4223
2024-05-08 13:00:00,848.083,35.07,0.005,20.774,750.7857348238,41.91,17.89,758.17043
2024-05-08 14:00:00,746.843,33.119,0.005,21.154,750.55024535828,38.44,18.43,757.8154
2024-05-08 15:00:00,645.876,33.738,0.005,20.076,750.3677252712,36.44,18.93,757.51668
