datetime,일사량(w/m^2)_예측,습도(%)_예측,절대습도_예측,기온(degC)_예측,대기압(mmHg)_예측,hour,month,weekday,일사량x기온,습도x기온,일사량x절대습도,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,습도(%)_관측,기온(degC)_관측,대기압(mmHg)_관측
2024-08-06 13:00:00,616.993,62.758,0.021,33.011,743.4927319854,13,8,1,20367.555923000004,2071.7043380000005,12.956853000000002,63.108,68.349,74.12,71.962,64.219,57.63,32.91,750.52386
2024-08-06 14:00:00,552.366,66.268,0.02,31.279,743.4181758226,14,8,1,17277.456114,2072.796772,11.04732,62.758,65.881,72.699,73.282,61.738,59.55,33.09,750.24641
2024-08-06 15:00:00,535.391,67.901,0.02,31.353,743.7194007218,15,8,1,16786.114023,2128.900053,10.70782,66.268,63.108,70.568,73.922,76.041,59.56,33.32,750.027
2024-08-06 16:00:00,401.224,70.871,0.021,30.608,743.4109752274001,16,8,1,12280.664192,2169.219568,8.425704,67.901,62.758,68.349,74.435,73.131,57.84,33.19,749.66083
2024-08-06 17:00:00,260.908,68.494,0.02,29.415,743.2587876476,17,8,1,7674.60882,2014.75101,5.21816,70.871,66.268,65.881,75.205,67.856,60.69,32.88,749.3187
2024-08-06 18:00:00,128.028,68.178,0.02,28.624,743.2759640674001,18,8,1,3664.6734719999995,1951.5270719999999,2.5605599999999997,68.494,67.901,63.108,75.576,71.041,61.66,32.67,749.31134
2024-08-06 19:00:00,22.86,67.913,0.019,27.417,743.1765808524,19,8,1,626.75262,1861.970721,0.43434,68.178,70.871,62.758,74.12,73.8,66.13,32.02,749.39978
2024-08-06 20:00:00,0.0,69.481,0.019,26.303,743.2361357752,20,8,1,0.0,1827.5587429999998,0.0,67.913,68.494,66.268,72.699,74.297,72.42,30.77,749.56112
2024-08-06 21:00:00,0.0,70.058,0.019,25.488,743.5379607240001,21,8,1,0.0,1785.638304,0.0,69.481,68.178,67.901,70.568,74.642,78.62,29.57,749.77089
2024-08-06 22:00:00,0.0,71.666,0.019,25.29,743.4532787242,22,8,1,0.0,1812.4331399999999,0.0,70.058,67.913,70.871,68.349,73.634,81.79,28.8,750.01756
2024-08-06 23:00:00,0.0,71.121,0.018,25.03,743.5391608232,23,8,1,0.0,1780.15863,0.0,71.666,69.481,68.494,65.881,73.829,84.89,28.13,750.11248
2024-08-07 00:00:00,0.0,72.261,0.018,24.805,743.4083125073,0,8,2,0.0,1792.4341049999998,0.0,71.121,70.058,68.178,63.108,73.634,85.94,27.77,750.18683
2024-08-07 01:00:00,0.0,69.845,0.019,25.232,743.63552128834,1,8,2,0.0,1762.3290399999998,0.0,72.261,71.666,67.913,62.758,71.962,87.59,27.32,750.24824
2024-08-07 02:00:00,0.0,71.719,0.019,25.037,743.5397608728,2,8,2,0.0,1795.6286029999999,0.0,69.845,71.121,69.481,66.268,73.282,89.7,26.82,750.24883
2024-08-07 03:00:00,0.0,72.962,0.019,24.958,743.5391608232,3,8,2,0.0,1820.985596,0.0,71.719,72.261,70.058,67.901,73.922,90.7,26.56,750.02465
2024-08-07 04:00:00,0.0,73.089,0.019,25.019,743.7815058554,4,8,2,0.0,1828.6136909999998,0.0,72.962,69.845,71.666,70.871,74.435,90.83,26.35,750.19241
2024-08-07 05:00:00,0.0,73.317,0.019,24.897,743.9641459523999,5,8,2,0.0,1825.3733489999997,0.0,73.089,71.719,71.121,68.494,75.205,91.59,26.22,750.42625
2024-08-07 06:00:00,4.454,74.506,0.019,24.852,744.0353268362,6,8,2,110.69080799999999,1851.623112,0.08462599999999999,73.317,72.962,72.261,68.178,75.576,92.01,26.31,750.45022
2024-08-07 07:00:00,127.412,72.952,0.019,26.639,744.15356660988,7,8,2,3394.128268,1943.3683279999998,2.420828,74.506,73.089,69.845,67.913,74.12,85.6,27.52,750.51654
2024-08-07 08:00:00,279.12,70.767,0.019,28.511,744.22251230892,8,8,2,7957.99032,2017.6379369999997,5.30328,72.952,73.317,71.719,69.481,72.699,80.62,28.92,750.55379
2024-08-07 09:00:00,441.922,68.289,0.02,30.411,744.2576452129999,9,8,2,13439.289942000001,2076.7367790000003,8.83844,70.767,74.506,72.962,70.058,70.568,73.07,30.47,750.55863
2024-08-07 10:00:00,611.72,65.072,0.02,32.073,744.0013490276,10,8,2,19619.69556,2087.054256,12.2344,68.289,72.952,73.089,71.666,68.349,68.23,31.59,750.32196
2024-08-07 11:00:00,743.113,61.63,0.019,33.572,743.5215718693,11,8,2,24947.789636000005,2069.0423600000004,14.119147,65.072,70.767,73.317,71.121,65.881,66.05,32.18,749.81286
2024-08-07 12:00:00,785.24,57.702,0.019,34.756,743.2651631746,12,8,2,27291.80144,2005.490712,14.91956,61.63,68.289,74.506,72.261,63.108,61.75,33.16,749.34784
2024-08-07 13:00:00,787.917,57.098,0.019,34.912,742.7893238418,13,8,2,27507.758304,1993.405376,14.970423,57.702,65.072,72.952,69.845,62.758,56.01,34.3,748.86849
2024-08-07 14:00:00,661.99,58.282,0.019,33.776,742.31388954248,14,8,2,22359.37424,1968.532832,12.57781,57.098,61.63,70.767,71.719,66.268,58.05,34.1,748.44098
2024-08-07 15:00:00,604.937,57.537,0.019,34.001,742.0846405928,15,8,2,20568.462937,1956.3155369999997,11.493803,58.282,57.702,68.289,72.962,67.901,59.38,34.02,748.09186
2024-08-07 16:00:00,480.947,58.816,0.02,32.985,741.852196379,16,8,2,15864.036795,1940.04576,9.61894,57.537,57.098,65.072,73.089,70.871,60.2,33.75,747.83164
2024-08-07 17:00:00,336.497,58.065,0.02,31.719,741.65923542888,17,8,2,10673.348343000001,1841.763735,6.72994,58.816,58.282,61.63,73.317,68.494,60.22,33.63,747.71534
2024-08-07 18:00:00,171.555,59.199,0.02,30.145,741.6184770598,18,8,2,5171.525475,1784.5538549999999,3.4311000000000003,58.065,57.537,57.702,74.506,68.178,63.97,32.62,747.82155
2024-08-07 19:00:00,21.809,62.338,0.02,28.767,741.8602220424,19,8,2,627.379503,1793.277246,0.43618,59.199,58.816,57.098,72.952,67.913,64.45,31.67,748.03306
2024-08-07 20:00:00,0.0,61.881,0.019,27.347,742.1942696547201,20,8,2,0.0,1692.2597070000002,0.0,62.338,58.065,58.282,70.767,69.481,68.0,30.86,748.38761
2024-08-07 21:00:00,0.0,63.052,0.019,26.185,742.45356608812,21,8,2,0.0,1651.0166199999999,0.0,61.881,59.199,57.537,68.289,70.058,70.93,30.16,748.6625
2024-08-07 22:00:00,0.0,64.051,0.019,25.861,742.58280177072,22,8,2,0.0,1656.422911,0.0,63.052,62.338,58.816,65.072,71.666,73.41,29.54,748.80913
2024-08-07 23:00:00,0.0,65.064,0.019,25.688,742.6336109706,23,8,2,0.0,1671.3640319999997,0.0,64.051,61.881,58.065,61.63,71.121,77.28,28.78,748.96874
2024-08-08 00:00:00,0.0,67.045,0.019,25.356,742.56861059768,0,8,3,0.0,1699.9930200000001,0.0,65.064,63.052,59.199,57.702,72.261,80.46,28.42,748.87124
2024-08-08 01:00:00,0.0,68.157,0.018,24.892,742.534752799,1,8,3,0.0,1696.564044,0.0,67.045,64.051,62.338,57.098,69.845,82.89,27.89,748.89293
2024-08-08 02:00:00,0.0,67.647,0.018,24.658,742.2540045924,2,8,3,0.0,1668.0397260000002,0.0,68.157,65.064,61.881,58.282,71.719,84.47,27.41,748.72933
2024-08-08 03:00:00,0.0,69.331,0.018,24.505,742.05729333228,3,8,3,0.0,1698.956155,0.0,67.647,67.045,63.052,57.537,72.962,87.73,26.84,748.70347
2024-08-08 04:00:00,0.0,71.947,0.018,24.535,742.18382879168,4,8,3,0.0,1765.2196450000001,0.0,69.331,68.157,64.051,58.816,73.089,88.6,26.61,748.75729
2024-08-08 05:00:00,0.0,73.096,0.018,24.412,742.2881324134,5,8,3,0.0,1784.419552,0.0,71.947,67.647,65.064,58.065,73.317,89.14,26.39,748.79597
2024-08-08 06:00:00,3.872,73.533,0.018,24.524,742.3370364558,6,8,3,94.956928,1803.323292,0.069696,73.096,69.331,67.045,59.199,74.506,88.19,26.53,748.99574
2024-08-08 07:00:00,105.656,72.618,0.019,26.116,742.5615300124,7,8,3,2759.312096,1896.4916879999998,2.007464,73.533,71.947,68.157,62.338,72.952,83.25,27.74,749.12522
2024-08-08 08:00:00,232.894,71.417,0.019,27.801,742.5003999593999,8,8,3,6474.686094,1985.464017,4.424986,72.618,73.096,67.647,61.881,70.767,73.88,30.06,748.90063
2024-08-08 09:00:00,374.753,70.476,0.019,29.522,742.56952567332,9,8,3,11063.458066,2080.592472,7.1203069999999995,71.417,73.533,69.331,63.052,68.289,71.93,30.17,748.69618
2024-08-08 10:00:00,507.745,70.993,0.02,30.117,742.61347930652,10,8,3,15291.756165,2138.096181,10.1549,70.476,72.618,71.947,64.051,65.072,71.88,30.1,748.75593
2024-08-08 11:00:00,598.905,67.839,0.019,30.964,742.4591090463,11,8,3,18544.49442,2100.566796,11.379195,70.993,71.417,73.096,65.064,61.63,74.82,30.01,748.67079
2024-08-08 12:00:00,456.254,70.571,0.019,29.258,742.4971746928001,12,8,3,13349.079532,2064.766318,8.668826000000001,67.839,70.476,73.533,67.045,57.702,76.7,29.72,748.75077
2024-08-08 13:00:00,514.182,71.135,0.019,29.165,742.1546963836,13,8,3,14996.11803,2074.652275,9.769458,70.571,70.993,72.618,68.157,57.098,76.66,29.69,748.35892
2024-08-08 14:00:00,335.556,74.764,0.02,28.364,742.01215460112,14,8,3,9517.710384,2120.606096,6.71112,71.135,67.839,71.417,67.647,58.282,71.71,30.07,748.10163
2024-08-08 15:00:00,254.289,72.611,0.019,27.7,741.606551074,15,8,3,7043.805299999999,2011.3247000000001,4.831491,74.764,70.571,70.476,69.331,57.537,67.98,29.67,748.00121
2024-08-08 16:00:00,241.286,69.91,0.019,27.612,741.4936667430001,16,8,3,6662.389032,1930.3549199999998,4.584434,72.611,71.135,70.993,71.947,58.816,69.12,29.73,747.91796
2024-08-08 17:00:00,196.718,67.557,0.019,27.451,741.45878886,17,8,3,5400.105818,1854.507207,3.7376419999999997,69.91,74.764,67.839,73.096,58.065,71.83,29.53,747.84495
2024-08-08 18:00:00,97.686,66.736,0.019,26.784,741.450538178,18,8,3,2616.421824,1787.457024,1.8560340000000002,67.557,72.611,70.571,73.533,59.199,74.26,29.32,747.86082
2024-08-08 19:00:00,19.577,65.907,0.019,26.087,741.4277737963,19,8,3,510.70519900000005,1719.315909,0.37196300000000004,66.736,69.91,71.135,72.618,62.338,77.33,28.6,747.92287
2024-08-08 20:00:00,0.0,65.507,0.018,25.178,741.6374536284,20,8,3,0.0,1649.335246,0.0,65.907,67.557,74.764,71.417,61.881,80.78,27.81,748.30162
2024-08-08 21:00:00,0.0,63.809,0.018,24.767,741.97608411954,21,8,3,0.0,1580.357503,0.0,65.507,66.736,72.611,70.476,63.052,84.37,27.15,748.70426
2024-08-08 22:00:00,0.0,61.918,0.018,24.452,742.0555381872,22,8,3,0.0,1514.0189360000002,0.0,63.809,65.907,69.91,70.993,64.051,87.36,26.54,748.64953
2024-08-08 23:00:00,0.0,60.572,0.017,24.143,742.0702018993,23,8,3,0.0,1462.3897960000002,0.0,61.918,65.507,67.557,67.839,65.064,88.37,26.33,748.43452
2024-08-09 00:00:00,0.0,60.284,0.017,23.96,741.8835114675,0,8,4,0.0,1444.40464,0.0,60.572,63.809,66.736,70.571,67.045,90.13,25.94,748.3389
2024-08-09 01:00:00,0.0,70.39,0.018,24.007,742.1656097857,1,8,4,0.0,1689.85273,0.0,60.284,61.918,65.907,71.135,68.157,90.68,25.75,748.42025
2024-08-09 02:00:00,0.0,71.109,0.017,23.758,741.9266775356,2,8,4,0.0,1689.4076219999997,0.0,70.39,60.572,65.507,74.764,67.647,91.8,25.41,748.46224
2024-08-09 03:00:00,0.0,70.913,0.017,23.493,741.7888911462001,3,8,4,0.0,1665.959109,0.0,71.109,60.284,63.809,72.611,69.331,92.39,25.24,748.55032
2024-08-09 04:00:00,0.0,71.485,0.017,23.27,741.8791236048,4,8,4,0.0,1663.45595,0.0,70.913,70.39,61.918,69.91,71.947,92.46,25.37,748.59615
2024-08-09 05:00:00,0.0,71.897,0.017,23.064,741.9576550962,5,8,4,0.0,1658.232408,0.0,71.485,71.109,60.572,67.557,73.096,92.52,25.52,748.7184
2024-08-09 06:00:00,3.337,70.917,0.017,22.979,742.1166682402,6,8,4,76.680923,1629.601743,0.05672900000000001,71.897,70.913,60.284,66.736,73.533,92.29,25.65,748.80327
2024-08-09 07:00:00,118.437,68.951,0.017,25.075,742.2048005252,7,8,4,2969.8077749999998,1728.946325,2.013429,70.917,71.485,70.39,65.907,72.618,87.55,26.79,748.70715
2024-08-09 08:00:00,286.797,66.856,0.017,27.053,742.1913744154,8,8,4,7758.719241000001,1808.655368,4.875549,68.951,71.897,71.109,65.507,71.417,74.46,29.18,748.61993
2024-08-09 09:00:00,454.852,63.284,0.017,29.257,742.1510210798,9,8,4,13307.604964,1851.499988,7.732484,66.856,70.917,70.913,63.809,70.476,64.87,31.03,748.61999
2024-08-09 10:00:00,647.434,59.675,0.017,31.109,742.1610719106001,10,8,4,20141.024306,1856.429575,11.006378,63.284,68.951,71.485,61.918,70.993,62.04,31.67,748.61373
2024-08-09 11:00:00,783.638,56.597,0.017,32.649,742.0739897124,11,8,4,25584.997062000002,1847.8354530000001,13.321846,59.675,66.856,71.897,60.572,67.839,58.6,31.84,748.28926
2024-08-09 12:00:00,811.802,54.114,0.017,34.026,741.81218807192,12,8,4,27622.374852000004,1841.282964,13.800634,56.597,63.284,70.917,60.284,70.571,55.36,32.62,748.05835
2024-08-09 13:00:00,806.614,52.087,0.017,34.123,741.3120392297,13,8,4,27524.089522,1777.364701,13.712438000000002,54.114,59.675,68.951,70.39,71.135,54.59,32.51,747.68763
2024-08-09 14:00:00,756.476,51.045,0.017,34.009,740.8627520917,14,8,4,25726.992284,1735.989405,12.860092000000002,52.087,56.597,66.856,71.109,74.764,51.67,32.77,747.28921
2024-08-09 15:00:00,666.12,50.421,0.017,33.803,740.49276150834,15,8,4,22516.854359999998,1704.3810629999998,11.32404,51.045,54.114,63.284,70.913,72.611,51.4,33.02,746.96762
2024-08-09 16:00:00,515.798,52.217,0.018,32.542,740.2980979174799,16,8,4,16785.098516000002,1699.245614,9.284364,50.421,52.087,59.675,71.485,69.91,51.91,33.43,747.0136
2024-08-09 17:00:00,326.488,52.393,0.018,30.857,740.2187863616,17,8,4,10074.440215999999,1616.690801,5.876784,52.217,51.045,56.597,71.897,67.557,52.69,32.98,746.79701
2024-08-09 18:00:00,171.108,53.25,0.019,29.52,740.1303165487001,18,8,4,5051.10816,1571.94,3.251052,52.393,50.421,54.114,70.917,66.736,54.19,32.32,746.77357
2024-08-09 19:00:00,18.2,58.445,0.019,27.993,740.3194821851,19,8,4,509.47259999999994,1636.0508849999999,0.3458,53.25,52.217,52.087,68.951,65.907,62.61,30.94,746.9667
2024-08-09 20:00:00,0.0,59.177,0.019,26.941,740.73552657526,20,8,4,0.0,1594.2875569999999,0.0,58.445,52.393,51.045,66.856,65.507,69.21,29.58,747.23181
2024-08-09 21:00:00,0.0,59.639,0.018,25.843,741.16339194254,21,8,4,0.0,1541.250677,0.0,59.177,53.25,50.421,63.284,63.809,74.6,28.32,747.6914
2024-08-09 22:00:00,0.0,60.034,0.018,25.633,741.3747594141399,22,8,4,0.0,1538.851522,0.0,59.639,58.445,52.217,59.675,61.918,78.14,27.62,747.69861
2024-08-09 23:00:00,0.0,58.751,0.017,25.207,741.4608890336,23,8,4,0.0,1480.936457,0.0,60.034,59.177,52.393,56.597,60.572,82.22,26.99,747.72812
2024-08-10 00:00:00,0.0,59.075,0.017,25.04,741.4975670654,0,8,5,0.0,1479.238,0.0,58.751,59.639,53.25,54.114,60.284,85.0,26.57,747.69187
2024-08-10 01:00:00,0.0,60.526,0.018,24.817,741.4448377068,1,8,5,0.0,1502.073742,0.0,59.075,60.034,58.445,52.087,70.39,86.86,26.23,747.68096
2024-08-10 02:00:00,0.0,61.43,0.018,24.702,741.32028241108,2,8,5,0.0,1517.44386,0.0,60.526,58.751,59.177,51.045,71.109,87.88,25.75,747.44444
2024-08-10 03:00:00,0.0,63.119,0.018,24.685,741.1679148164,3,8,5,0.0,1558.0925149999998,0.0,61.43,59.075,59.639,50.421,70.913,88.66,25.69,747.55008
2024-08-10 04:00:00,0.0,64.402,0.018,24.664,741.2084181644,4,8,5,0.0,1588.410928,0.0,63.119,60.526,60.034,52.217,71.485,89.82,25.49,747.54446
2024-08-10 05:00:00,0.0,65.454,0.018,24.621,741.3590306140001,5,8,5,0.0,1611.5429339999998,0.0,64.402,61.43,58.751,52.393,71.897,90.61,25.23,747.76935
2024-08-10 06:00:00,2.819,66.226,0.018,24.632,741.53901549152,6,8,5,69.437608,1631.278832,0.050741999999999995,65.454,63.119,59.075,53.25,70.917,87.45,25.57,748.04899
2024-08-10 07:00:00,104.9,65.59,0.018,26.121,741.600550578,7,8,5,2740.0929,1713.27639,1.8881999999999999,66.226,64.402,60.526,58.445,68.951,82.72,27.09,748.23787
2024-08-10 08:00:00,227.396,64.755,0.019,27.717,741.5904997472,8,8,5,6302.734931999999,1794.8143349999998,4.320524,65.59,65.454,61.43,59.177,66.856,72.42,29.93,748.11234
2024-08-10 09:00:00,356.606,63.944,0.019,29.074,741.5308698182,9,8,5,10367.962844,1859.107856,6.775513999999999,64.755,66.226,63.119,59.639,63.284,66.11,31.77,747.74349
2024-08-10 10:00:00,519.253,63.546,0.019,30.178,741.444912713,10,8,5,15670.017034000002,1917.691188,9.865807,63.944,65.59,64.402,60.034,59.675,64.65,32.08,747.49913
2024-08-10 11:00:00,627.809,62.176,0.019,31.854,741.2605849765,11,8,5,19998.227885999997,1980.554304,11.928370999999999,63.546,64.755,65.454,58.751,56.597,62.05,32.66,747.34276
2024-08-10 12:00:00,679.713,60.838,0.019,33.187,740.92794748074,12,8,5,22557.635330999998,2019.0307059999998,12.914546999999999,62.176,63.944,66.226,59.075,54.114,58.77,33.54,747.00408
2024-08-10 13:00:00,755.967,57.14,0.019,33.999,740.4719322866,13,8,5,25702.122033,1942.70286,14.363373,60.838,63.546,65.59,60.526,52.087,57.5,33.92,746.64246
2024-08-10 14:00:00,624.734,56.478,0.019,31.74,740.1384547214,14,8,5,19829.05716,1792.6117199999999,11.869946,57.14,62.176,64.755,61.43,51.045,56.39,34.18,746.4381
2024-08-10 15:00:00,538.852,61.203,0.02,31.604,739.9383156779401,15,8,5,17029.878608,1934.259612,10.77704,56.478,60.838,63.944,63.119,50.421,53.38,34.78,746.23262
2024-08-10 16:00:00,432.998,59.303,0.02,30.911,739.86382702072,16,8,5,13384.401178,1833.115033,8.65996,61.203,57.14,63.546,64.402,52.217,55.26,34.55,746.06097
2024-08-10 17:00:00,283.935,60.929,0.02,29.248,739.8264289294,17,8,5,8304.53088,1782.051392,5.6787,59.303,56.478,62.176,65.454,52.393,58.6,33.73,746.11533
2024-08-10 18:00:00,126.31,67.278,0.02,27.69,739.8190783218,18,8,5,3497.5239,1862.9278200000003,2.5262000000000002,60.929,61.203,60.838,66.226,53.25,67.27,32.31,746.26012
2024-08-10 19:00:00,16.326,69.667,0.02,26.929,740.0135318953,19,8,5,439.642854,1876.062643,0.32652000000000003,67.278,59.303,57.14,65.59,58.445,72.18,31.23,746.29781
2024-08-10 20:00:00,0.0,67.801,0.02,26.122,740.2443634758,20,8,5,0.0,1771.097722,0.0,69.667,60.929,56.478,64.755,59.177,76.78,30.16,746.63425
2024-08-10 21:00:00,0.0,66.913,0.019,25.072,740.4984844813999,21,8,5,0.0,1677.6427359999998,0.0,67.801,67.278,61.203,63.944,59.639,80.21,29.3,747.15041
2024-08-10 22:00:00,0.0,67.179,0.019,25.003,740.6891502418,22,8,5,0.0,1679.676537,0.0,66.913,69.667,59.303,63.546,60.034,82.4,28.82,747.24369
2024-08-10 23:00:00,0.0,66.561,0.019,25.072,740.7641564418,23,8,5,0.0,1668.8173920000002,0.0,67.179,67.801,60.929,62.176,58.751,81.69,28.7,747.19471
2024-08-11 00:00:00,0.0,65.816,0.018,24.823,740.7128221985199,0,8,6,0.0,1633.7505680000002,0.0,66.561,66.913,67.278,60.838,59.075,81.58,28.1,747.11659
2024-08-11 01:00:00,0.0,64.091,0.018,25.664,740.8082600874,1,8,6,0.0,1644.831424,0.0,65.816,67.179,69.667,57.14,60.526,81.51,27.75,747.01607
2024-08-11 02:00:00,0.0,62.405,0.018,25.253,740.6142565511,2,8,6,0.0,1575.913465,0.0,64.091,66.561,67.801,56.478,61.43,82.8,27.37,746.70984
2024-08-11 03:00:00,0.0,63.231,0.017,25.009,740.4671318898,3,8,6,0.0,1581.344079,0.0,62.405,65.816,66.913,61.203,63.119,82.02,27.21,746.54682
2024-08-11 04:00:00,0.0,64.46,0.017,24.867,740.5541015787,4,8,6,0.0,1602.92682,0.0,63.231,64.091,67.179,59.303,64.402,83.43,26.92,746.55428
2024-08-11 05:00:00,0.0,67.344,0.017,24.591,740.69758093868,5,8,6,0.0,1656.056304,0.0,64.46,62.405,66.561,60.929,65.454,83.01,26.66,746.81776
2024-08-11 06:00:00,2.41,68.041,0.017,24.48,740.89868756212,6,8,6,58.99680000000001,1665.64368,0.040970000000000006,67.344,63.231,65.816,67.278,66.226,80.34,27.19,747.18998
2024-08-11 07:00:00,127.235,67.297,0.017,25.948,740.9665981756,7,8,6,3301.4937800000002,1746.222556,2.162995,68.041,64.46,64.091,69.667,65.59,71.27,29.57,747.50667
2024-08-11 08:00:00,273.102,65.972,0.018,27.701,741.0265281294,8,8,6,7565.198501999999,1827.490372,4.915835999999999,67.297,67.344,62.405,67.801,64.755,65.04,30.99,747.59076
2024-08-11 09:00:00,443.5,64.015,0.018,29.56,741.025253024,9,8,6,13109.859999999999,1892.2834,7.983,65.972,68.041,63.231,66.913,63.944,62.01,31.86,747.62722
2024-08-11 10:00:00,591.146,60.764,0.018,31.178,740.84373802,10,8,6,18430.749988,1894.4999920000002,10.640627999999998,64.015,67.297,64.46,67.179,63.546,59.91,32.31,747.439
2024-08-11 11:00:00,696.066,57.2,0.018,32.841,740.6421963606,11,8,6,22859.503506,1878.5052,12.529188,60.764,65.972,67.344,66.561,62.176,54.31,33.4,747.09556
2024-08-11 12:00:00,766.983,54.549,0.018,34.096,740.3766744126,12,8,6,26151.052367999997,1859.9027039999999,13.805693999999997,57.2,64.015,68.041,65.816,60.838,52.45,33.56,746.67852
2024-08-11 13:00:00,760.863,52.748,0.018,33.654,740.16250170912,13,8,6,25606.083402000004,1775.181192,13.695534,54.549,60.764,67.297,64.091,57.14,52.93,33.69,746.46655
2024-08-11 14:00:00,737.826,51.417,0.018,33.669,739.85376118868,14,8,6,24841.863594,1731.1589729999998,13.280868,52.748,57.2,65.972,62.405,56.478,50.52,34.53,746.29592
2024-08-11 15:00:00,643.932,51.083,0.018,33.119,739.614761433,15,8,6,21326.383908,1691.817877,11.590776,51.417,54.549,64.015,63.231,61.203,50.45,34.75,746.1159
2024-08-11 16:00:00,501.202,50.346,0.018,32.097,739.6175816661199,16,8,6,16087.080594000001,1615.9555619999999,9.021635999999999,51.083,52.748,60.764,64.46,59.303,50.09,34.67,746.00746
2024-08-11 17:00:00,328.955,50.385,0.018,30.933,739.5151531994001,17,8,6,10175.565015,1558.559205,5.921189999999999,50.346,51.417,57.2,67.344,60.929,51.08,34.45,745.94941
2024-08-11 18:00:00,150.228,52.546,0.018,29.627,739.4564233448,18,8,6,4450.804956,1556.780342,2.704104,50.385,51.083,54.549,68.041,67.278,55.32,33.69,745.9211
2024-08-11 19:00:00,14.729,56.156,0.018,27.963,739.67164613508,19,8,6,411.867027,1570.290228,0.26512199999999997,52.546,50.346,52.748,67.297,69.667,63.65,32.0,746.20289
2024-08-11 20:00:00,0.0,57.079,0.018,26.769,740.0383214444,20,8,6,0.0,1527.947751,0.0,56.156,50.385,51.417,65.972,67.801,69.55,30.69,746.58651
2024-08-11 21:00:00,0.0,57.646,0.018,25.906,740.4926339978,21,8,6,0.0,1493.377276,0.0,57.079,52.546,51.083,64.015,66.913,73.56,29.75,746.83929
2024-08-11 22:00:00,0.0,57.318,0.017,25.566,740.65244220752,22,8,6,0.0,1465.3919879999999,0.0,57.646,56.156,50.346,60.764,67.179,76.76,28.9,746.87203
2024-08-11 23:00:00,0.0,57.593,0.017,25.193,740.7643814604,23,8,6,0.0,1450.9404490000002,0.0,57.318,57.079,50.385,57.2,66.561,77.46,28.64,747.01726
2024-08-12 00:00:00,0.0,58.519,0.017,24.854,740.84151033586,0,8,0,0.0,1454.431226,0.0,57.593,57.646,52.546,54.549,65.816,80.2,28.08,747.18672
2024-08-12 01:00:00,0.0,59.85,0.017,24.979,740.9989258478,1,8,0,0.0,1494.99315,0.0,58.519,57.318,56.156,52.748,64.091,82.61,27.52,747.08238
2024-08-12 02:00:00,0.0,60.644,0.017,24.812,741.0643687573,2,8,0,0.0,1504.698928,0.0,59.85,57.593,57.079,51.417,62.405,83.59,27.22,747.07911
2024-08-12 03:00:00,0.0,61.366,0.017,24.599,741.0523302622,3,8,0,0.0,1509.542234,0.0,60.644,58.519,57.646,51.083,63.231,85.97,26.95,747.32443
2024-08-12 04:00:00,0.0,61.681,0.017,24.497,741.24355106848,4,8,0,0.0,1510.999457,0.0,61.366,59.85,57.318,50.346,64.46,87.4,26.59,747.50772
2024-08-12 05:00:00,0.0,62.278,0.017,24.318,741.4239859832,5,8,0,0.0,1514.476404,0.0,61.681,60.644,57.593,50.385,67.344,88.88,26.19,747.75227
2024-08-12 06:00:00,2.016,63.124,0.017,24.17,741.700308824,6,8,0,48.72672,1525.7070800000001,0.034272000000000004,62.278,61.366,58.519,52.546,68.041,87.82,26.39,748.11487
2024-08-12 07:00:00,119.309,62.401,0.017,25.808,741.9472292344,7,8,0,3079.126672,1610.4450080000001,2.0282530000000003,63.124,61.681,59.85,56.156,67.297,84.51,27.42,748.33508
